Species	Sample	Coefficient	Estimate
C.profundus	THU119	chrLR778278.1	0.953608786098625
C.profundus	THU119	chrLR778279.1	0.971367148779301
C.profundus	THU119	chrLR778280.1	1.2616062790692
C.profundus	THU119	chrLR778281.1	0.979953740854681
C.profundus	THU119	chrLR778282.1	0.980719454164759
C.profundus	THU119	chrLR778283.1	0.971234185561426
C.profundus	THU119	chrLR778284.1	1.5246516630376
C.profundus	THU119	chrLR778285.1	1.00264348397768
C.profundus	THU119	chrLR778286.1	0.979663406224805
C.profundus	THU119	chrLR778287.1	1.20670326137525
C.profundus	THU119	chrLR778288.1	0.991180464208901
C.profundus	THU119	chrLR778289.1	1.0393889671284
C.profundus	THU119	chrLR778290.1	1.47325997643858
C.profundus	THU119	chrLR778291.1	0.996709983554963
C.profundus	THU119	chrLR778292.1	1.09112896896063
C.profundus	THU124	(Intercept)	351.332809398719
C.profundus	THU124	size	0.992618127031648
C.profundus	THU124	chrLR778254.1	0.984469560670638
C.profundus	THU124	chrLR778255.1	0.998598288896743
C.profundus	THU124	chrLR778256.1	1.09181913341699
C.profundus	THU124	chrLR778257.1	1.02412788639742
C.profundus	THU124	chrLR778258.1	1.00714631694208
C.profundus	THU124	chrLR778259.1	1.04965860510417
C.profundus	THU124	chrLR778260.1	1.0334840875443
C.profundus	THU124	chrLR778261.1	1.01030004657645
C.profundus	THU124	chrLR778262.1	0.995587122327123
C.profundus	THU124	chrLR778263.1	1.01635588689165
C.profundus	THU124	chrLR778264.1	0.994530271241446
C.profundus	THU124	chrLR778265.1	1.01144550656903
C.profundus	THU124	chrLR778266.1	1.01477334464415
C.profundus	THU124	chrLR778267.1	1.02151184719594
C.profundus	THU124	chrLR778268.1	1.01267713835755
C.profundus	THU124	chrLR778269.1	1.05464551593579
C.profundus	THU124	chrLR778270.1	0.987588634980104
C.profundus	THU124	chrLR778271.1	1.01606865929471
C.profundus	THU124	chrLR778272.1	1.03463748001834
C.profundus	THU124	chrLR778273.1	1.00165708711607
C.profundus	THU124	chrLR778274.1	1.69633082259444
C.profundus	THU124	chrLR778275.1	1.04100965360548
C.profundus	THU124	chrLR778276.1	1.02879419460609
C.profundus	THU124	chrLR778277.1	1.01287302287268
C.profundus	THU124	chrLR778278.1	0.993046770303152
C.profundus	THU124	chrLR778279.1	0.985333975771131
C.profundus	THU124	chrLR778280.1	1.29738546522263
C.profundus	THU124	chrLR778281.1	0.969041770246802
C.profundus	THU124	chrLR778282.1	1.03059186854795
C.profundus	THU124	chrLR778283.1	0.991802715511817
C.profundus	THU124	chrLR778284.1	1.56823645078862
C.profundus	THU124	chrLR778285.1	1.0164095468574
C.profundus	THU124	chrLR778286.1	0.965380361897305
C.profundus	THU124	chrLR778287.1	1.21822573245957
C.profundus	THU124	chrLR778288.1	1.00967293318362
C.profundus	THU124	chrLR778289.1	1.0718580692492
C.profundus	THU124	chrLR778290.1	1.52412331919009
C.profundus	THU124	chrLR778291.1	1.03170289687022
C.profundus	THU124	chrLR778292.1	1.03947548839552
C.profundus	THU127	(Intercept)	568.860473551702
C.profundus	THU127	size	0.993719882301969
C.profundus	THU127	chrLR778254.1	0.975393701733867
C.profundus	THU127	chrLR778255.1	0.978389220434807
C.profundus	THU127	chrLR778256.1	1.07070003670885
C.profundus	THU127	chrLR778257.1	0.991079005404124
C.profundus	THU127	chrLR778258.1	0.995223312058318
C.profundus	THU127	chrLR778259.1	1.03525624276803
C.profundus	THU127	chrLR778260.1	1.0146291056269
C.profundus	THU127	chrLR778261.1	0.980124252795118
C.profundus	THU127	chrLR778262.1	1.00097764610501
C.profundus	THU127	chrLR778263.1	1.01679559839814
C.profundus	THU127	chrLR778264.1	0.997681261714801
C.profundus	THU127	chrLR778265.1	1.00768896577314
C.profundus	THU127	chrLR778266.1	1.00040946515133
C.profundus	THU127	chrLR778267.1	0.992894072051328
C.profundus	THU127	chrLR778268.1	1.01506370477755
C.profundus	THU127	chrLR778269.1	1.03513934994318
C.profundus	THU127	chrLR778270.1	0.968225392951387
C.profundus	THU127	chrLR778271.1	0.981855510106499
C.profundus	THU127	chrLR778272.1	1.00359369229814
C.profundus	THU127	chrLR778273.1	0.985131027651589
C.profundus	THU127	chrLR778274.1	1.64881076946124
C.profundus	THU127	chrLR778275.1	1.01118241168431
C.profundus	THU127	chrLR778276.1	1.0020637844243
C.profundus	THU127	chrLR778277.1	1.00227659627864
C.profundus	THU127	chrLR778278.1	0.991585646039456
C.profundus	THU127	chrLR778279.1	0.965593139155651
C.profundus	THU127	chrLR778280.1	1.29275312866123
C.profundus	THU127	chrLR778281.1	0.970329571851061
C.profundus	THU127	chrLR778282.1	0.999730151776751
C.profundus	THU127	chrLR778283.1	0.976273450166717
C.profundus	THU127	chrLR778284.1	1.52234109815654
C.profundus	THU127	chrLR778285.1	0.992228491662294
C.profundus	THU127	chrLR778286.1	0.956782684249133
C.profundus	THU127	chrLR778287.1	1.20441047975007
C.profundus	THU127	chrLR778288.1	1.00052685353313
C.profundus	THU127	chrLR778289.1	1.08750422139203
C.profundus	THU127	chrLR778290.1	1.42260942386891
C.profundus	THU127	chrLR778291.1	1.00877719079794
C.profundus	THU127	chrLR778292.1	1.02088967082418
C.profundus	THU128	(Intercept)	843.526345947963
C.profundus	THU128	size	0.993612815973998
C.profundus	THU128	chrLR778254.1	0.962039411576046
C.profundus	THU128	chrLR778255.1	0.96524324174575
C.profundus	THU128	chrLR778256.1	1.04992632874233
C.profundus	THU128	chrLR778257.1	0.998297634110336
C.profundus	THU128	chrLR778258.1	0.997503115671391
C.profundus	THU128	chrLR778259.1	1.00163812623436
C.profundus	THU128	chrLR778260.1	0.993807748324557
C.profundus	THU128	chrLR778261.1	0.983601798664158
C.profundus	THU128	chrLR778262.1	0.96482867311877
C.profundus	THU128	chrLR778263.1	0.98118442602494
C.profundus	THU128	chrLR778264.1	1.01352648037563
C.profundus	THU128	chrLR778265.1	0.974467585003867
C.profundus	THU128	chrLR778266.1	0.983362151883264
C.profundus	THU128	chrLR778267.1	0.97802619052164
C.profundus	THU128	chrLR778268.1	1.00429154470333
C.profundus	THU128	chrLR778269.1	1.00281770024741
C.profundus	THU128	chrLR778270.1	0.968337287361957
C.profundus	THU128	chrLR778271.1	0.978094870840585
C.profundus	THU128	chrLR778272.1	0.997183856919481
C.profundus	THU128	chrLR778273.1	0.98140166156089
C.profundus	THU128	chrLR778274.1	1.62752503406636
C.profundus	THU128	chrLR778275.1	1.01258259357056
C.profundus	THU128	chrLR778276.1	0.994148652244511
C.profundus	THU128	chrLR778277.1	0.975533900456101
C.profundus	THU128	chrLR778278.1	0.99277384690322
C.profundus	THU128	chrLR778279.1	0.955116648631107
C.profundus	THU128	chrLR778280.1	1.28653345904909
C.profundus	THU128	chrLR778281.1	0.967232434294255
C.profundus	THU128	chrLR778282.1	0.968746492307374
C.profundus	THU128	chrLR778283.1	0.965616398944694
C.profundus	THU128	chrLR778284.1	1.46968174871956
C.profundus	THU128	chrLR778285.1	0.980286625481271
C.profundus	THU128	chrLR778286.1	0.95845269444455
C.profundus	THU128	chrLR778287.1	1.20362946028802
C.profundus	THU128	chrLR778288.1	0.97656827723347
C.profundus	THU128	chrLR778289.1	1.05836723701001
C.profundus	THU128	chrLR778290.1	1.45781320988123
C.profundus	THU128	chrLR778291.1	1.01697140590156
C.profundus	THU128	chrLR778292.1	1.0099811982041
C.profundus	THU164	(Intercept)	866.477657518142
C.profundus	THU164	size	0.993290520192789
C.profundus	THU164	chrLR778254.1	0.955526677721063
C.profundus	THU164	chrLR778255.1	0.954725597537226
C.profundus	THU164	chrLR778256.1	1.06070955005738
C.profundus	THU164	chrLR778257.1	0.975696111627299
C.profundus	THU164	chrLR778258.1	0.990181504960544
C.profundus	THU164	chrLR778259.1	1.00566673058385
C.profundus	THU164	chrLR778260.1	0.983606227466587
C.profundus	THU164	chrLR778261.1	0.96627026600462
C.profundus	THU164	chrLR778262.1	0.982832376370528
C.profundus	THU164	chrLR778263.1	0.988430298906365
C.profundus	THU164	chrLR778264.1	0.991282031657215
C.profundus	THU164	chrLR778265.1	0.980294733894649
C.profundus	THU164	chrLR778266.1	1.01402020688631
C.profundus	THU164	chrLR778267.1	0.986934232133466
C.profundus	THU164	chrLR778268.1	0.99881854304339
C.profundus	THU164	chrLR778269.1	1.01190662397258
C.profundus	THU164	chrLR778270.1	0.967196710245306
C.profundus	THU164	chrLR778271.1	0.991885310530298
C.profundus	THU164	chrLR778272.1	1.00926755310596
C.profundus	THU164	chrLR778273.1	0.97819421909244
C.profundus	THU164	chrLR778274.1	1.59784000500943
C.profundus	THU164	chrLR778275.1	0.99480234843569
C.profundus	THU164	chrLR778276.1	0.992465887361542
C.profundus	THU164	chrLR778277.1	0.985364835332091
C.profundus	THU164	chrLR778278.1	0.98065336152387
C.profundus	THU164	chrLR778279.1	0.976537606731376
C.profundus	THU164	chrLR778280.1	1.27450844016909
C.profundus	THU164	chrLR778281.1	0.97499730664963
C.profundus	THU164	chrLR778282.1	0.980715884698946
C.profundus	THU164	chrLR778283.1	0.963978006092862
C.profundus	THU164	chrLR778284.1	1.50484908826093
C.profundus	THU164	chrLR778285.1	0.993613596868877
C.profundus	THU164	chrLR778286.1	0.937265692422104
C.profundus	THU164	chrLR778287.1	1.18780848180462
C.profundus	THU164	chrLR778288.1	0.99493345088508
C.profundus	THU164	chrLR778289.1	1.04859441619224
C.profundus	THU164	chrLR778290.1	1.45850429364188
C.profundus	THU164	chrLR778291.1	0.989788196644322
C.profundus	THU164	chrLR778292.1	1.11459298860585
C.profundus	THU165	(Intercept)	293.209858874037
C.profundus	THU165	size	0.996207110995188
C.profundus	THU165	chrLR778254.1	0.995593782944536
C.profundus	THU165	chrLR778255.1	1.00293379804175
C.profundus	THU165	chrLR778256.1	1.08820509032086
C.profundus	THU165	chrLR778257.1	1.03752805652763
C.profundus	THU165	chrLR778258.1	1.01807019302928
C.profundus	THU165	chrLR778259.1	1.0557929860681
C.profundus	THU165	chrLR778260.1	1.02949317513255
C.profundus	THU165	chrLR778261.1	1.00918512698148
C.profundus	THU165	chrLR778262.1	0.992380912101566
C.profundus	THU165	chrLR778263.1	1.00901534624047
C.profundus	THU165	chrLR778264.1	0.998533141168209
C.profundus	THU165	chrLR778265.1	1.03737245674205
C.profundus	THU165	chrLR778266.1	1.01971512764449
C.profundus	THU165	chrLR778267.1	1.03176716078009
C.profundus	THU165	chrLR778268.1	1.02428121107506
C.profundus	THU165	chrLR778269.1	1.05958204924942
C.profundus	THU165	chrLR778270.1	0.983023197839619
C.profundus	THU165	chrLR778271.1	0.998963800900712
C.profundus	THU165	chrLR778272.1	1.03152962310478
C.profundus	THU165	chrLR778273.1	1.01815446722854
C.profundus	THU165	chrLR778274.1	1.7497132849802
C.profundus	THU165	chrLR778275.1	1.0335453916582
C.profundus	THU165	chrLR778276.1	1.03702646810607
C.profundus	THU165	chrLR778277.1	1.00849734547182
C.profundus	THU165	chrLR778278.1	1.01285491312189
C.profundus	THU165	chrLR778279.1	0.984193687014722
C.profundus	THU165	chrLR778280.1	1.33756501689141
C.profundus	THU165	chrLR778281.1	1.00163005266625
C.profundus	THU165	chrLR778282.1	1.01049607383809
C.profundus	THU165	chrLR778283.1	0.993892533616057
C.profundus	THU165	chrLR778284.1	1.61574515921477
C.profundus	THU165	chrLR778285.1	1.03400019600045
C.profundus	THU165	chrLR778286.1	0.977685580926632
C.profundus	THU165	chrLR778287.1	1.23364059534898
C.profundus	THU165	chrLR778288.1	1.00816308963646
C.profundus	THU165	chrLR778289.1	1.06972981817726
C.profundus	THU165	chrLR778290.1	1.48026107416419
C.profundus	THU165	chrLR778291.1	1.0386017524187
C.profundus	THU165	chrLR778292.1	1.03340867481762
C.profundus	THU168	(Intercept)	623.478477307707
C.profundus	THU168	size	0.993250237173695
C.profundus	THU168	chrLR778254.1	0.986136820584597
C.profundus	THU168	chrLR778255.1	0.974744283182368
C.profundus	THU168	chrLR778256.1	1.08568485610593
C.profundus	THU168	chrLR778257.1	0.997871571895225
C.profundus	THU168	chrLR778258.1	1.01191049055562
C.profundus	THU168	chrLR778259.1	1.01243843850653
C.profundus	THU168	chrLR778260.1	1.00462027218107
C.profundus	THU168	chrLR778261.1	0.993704474275303
C.profundus	THU168	chrLR778262.1	0.999708571968017
C.profundus	THU168	chrLR778263.1	1.00262034860305
C.profundus	THU168	chrLR778264.1	1.02000577590604
C.profundus	THU168	chrLR778265.1	1.0182398521555
C.profundus	THU168	chrLR778266.1	1.02330745831801
C.profundus	THU168	chrLR778267.1	1.00253067009406
C.profundus	THU168	chrLR778268.1	0.999957116345346
C.profundus	THU168	chrLR778269.1	1.03114626361959
C.profundus	THU168	chrLR778270.1	0.978751440407773
C.profundus	THU168	chrLR778271.1	1.00133531749292
C.profundus	THU168	chrLR778272.1	1.02218180266182
C.profundus	THU168	chrLR778273.1	0.987924044870161
C.profundus	THU168	chrLR778274.1	1.5987794608549
C.profundus	THU168	chrLR778275.1	1.01833497583271
C.profundus	THU168	chrLR778276.1	0.995330995874833
C.profundus	THU168	chrLR778277.1	0.997317162833107
C.profundus	THU168	chrLR778278.1	0.975073471641629
C.profundus	THU168	chrLR778279.1	0.980688299382918
C.profundus	THU168	chrLR778280.1	1.28361678571425
C.profundus	THU168	chrLR778281.1	0.99016754863052
C.profundus	THU168	chrLR778282.1	0.999460861435666
C.profundus	THU168	chrLR778283.1	0.970250811124335
C.profundus	THU168	chrLR778284.1	1.53618756340572
C.profundus	THU168	chrLR778285.1	0.990661559028729
C.profundus	THU168	chrLR778286.1	0.979431578661825
C.profundus	THU168	chrLR778287.1	1.18579464542664
C.profundus	THU168	chrLR778288.1	0.992360045004408
C.profundus	THU168	chrLR778289.1	1.08783186031819
C.profundus	THU168	chrLR778290.1	1.48990932854518
C.profundus	THU168	chrLR778291.1	1.0198783335518
C.profundus	THU168	chrLR778292.1	1.09408251893475
C.profundus	THU173	(Intercept)	7.39641191582799
C.profundus	THU173	size	1.00333296594506
C.profundus	THU173	chrLR778254.1	0.976549184172894
C.profundus	THU173	chrLR778255.1	0.990072773343651
C.profundus	THU173	chrLR778256.1	1.11339729202446
C.profundus	THU173	chrLR778257.1	1.04484406426187
C.profundus	THU173	chrLR778258.1	1.01369945075661
C.profundus	THU173	chrLR778259.1	1.03190337120502
C.profundus	THU173	chrLR778260.1	1.01142907584461
C.profundus	THU173	chrLR778261.1	1.00245637217516
C.profundus	THU173	chrLR778262.1	1.01235166311252
C.profundus	THU173	chrLR778263.1	1.02303592364499
C.profundus	THU173	chrLR778264.1	1.04047057933708
C.profundus	THU173	chrLR778265.1	1.02626646619623
C.profundus	THU173	chrLR778266.1	1.02361530695074
C.profundus	THU173	chrLR778267.1	1.01197424718312
C.profundus	THU173	chrLR778268.1	1.01548220694651
C.profundus	THU173	chrLR778269.1	1.03082715881878
C.profundus	THU173	chrLR778270.1	0.971953665231844
C.profundus	THU173	chrLR778271.1	1.04515476345211
C.profundus	THU173	chrLR778272.1	1.03856417810719
C.profundus	THU173	chrLR778273.1	1.00241360675
C.profundus	THU173	chrLR778274.1	1.6318138201241
C.profundus	THU173	chrLR778275.1	1.04156633296072
C.profundus	THU173	chrLR778276.1	1.00929533054334
C.profundus	THU173	chrLR778277.1	0.997519111541269
C.profundus	THU173	chrLR778278.1	1.0339013268882
C.profundus	THU173	chrLR778279.1	1.02605789125231
C.profundus	THU173	chrLR778280.1	1.28589533066355
C.profundus	THU173	chrLR778281.1	0.972905969560846
C.profundus	THU173	chrLR778282.1	1.01620601603806
C.profundus	THU173	chrLR778283.1	1.00061783614844
C.profundus	THU173	chrLR778284.1	1.53263191197996
C.profundus	THU173	chrLR778285.1	1.00890433804634
C.profundus	THU173	chrLR778286.1	1.01953406227397
C.profundus	THU173	chrLR778287.1	1.20053722661099
C.profundus	THU173	chrLR778288.1	1.02357581467153
C.profundus	THU173	chrLR778289.1	1.1129015998595
C.profundus	THU173	chrLR778290.1	1.59632510690554
C.profundus	THU173	chrLR778291.1	1.084659918058
C.profundus	THU173	chrLR778292.1	1.03153416032287
C.steinmanni	THU005	(Intercept)	1226.99301406285
C.steinmanni	THU005	size	0.991207710323691
C.steinmanni	THU005	chrLR778254.1	0.957864484126802
C.steinmanni	THU005	chrLR778255.1	0.959745670291634
C.steinmanni	THU005	chrLR778256.1	1.05955819419505
C.steinmanni	THU005	chrLR778257.1	0.980300566813467
C.steinmanni	THU005	chrLR778258.1	0.98608164445116
C.steinmanni	THU005	chrLR778259.1	0.987187970287705
C.steinmanni	THU005	chrLR778260.1	1.00109723206104
C.steinmanni	THU005	chrLR778261.1	0.966816035942146
C.steinmanni	THU005	chrLR778262.1	0.9560377864576
C.steinmanni	THU005	chrLR778263.1	0.971590553622308
C.steinmanni	THU005	chrLR778264.1	0.971973064802909
C.steinmanni	THU005	chrLR778265.1	1.03436277503409
C.steinmanni	THU005	chrLR778266.1	0.98406021114706
C.steinmanni	THU005	chrLR778267.1	0.997476057944379
C.steinmanni	THU005	chrLR778268.1	0.992703236833287
C.steinmanni	THU005	chrLR778269.1	1.03507766057981
C.steinmanni	THU005	chrLR778270.1	0.980382561175163
C.steinmanni	THU005	chrLR778271.1	0.991466025465535
C.steinmanni	THU005	chrLR778272.1	1.00708403912622
C.steinmanni	THU005	chrLR778273.1	0.961148071517591
C.steinmanni	THU005	chrLR778274.1	1.66155536047882
C.steinmanni	THU005	chrLR778275.1	1.01474219622983
C.steinmanni	THU005	chrLR778276.1	0.979030594849046
C.steinmanni	THU005	chrLR778277.1	0.989039882960054
C.steinmanni	THU005	chrLR778278.1	0.965094912499535
C.steinmanni	THU005	chrLR778279.1	0.96233966818023
C.steinmanni	THU005	chrLR778280.1	1.28013981157025
C.steinmanni	THU005	chrLR778281.1	0.96356679197926
C.steinmanni	THU005	chrLR778282.1	0.98866699429558
C.steinmanni	THU005	chrLR778283.1	0.943207146531092
C.steinmanni	THU005	chrLR778284.1	1.47220076569642
C.steinmanni	THU005	chrLR778285.1	0.977039316382013
C.steinmanni	THU005	chrLR778286.1	0.94105805729585
C.steinmanni	THU005	chrLR778287.1	1.19398168183575
C.steinmanni	THU005	chrLR778288.1	0.976095887457363
C.steinmanni	THU005	chrLR778289.1	1.03713423722848
C.steinmanni	THU005	chrLR778290.1	1.50488608566805
C.steinmanni	THU005	chrLR778291.1	1.03303278229078
C.steinmanni	THU005	chrLR778292.1	1.01765992232552
C.steinmanni	THU039	(Intercept)	1384.67487836799
C.steinmanni	THU039	size	0.99223138877318
C.steinmanni	THU039	chrLR778254.1	0.981340684110575
C.steinmanni	THU039	chrLR778255.1	0.948054775987924
C.steinmanni	THU039	chrLR778256.1	1.05757350347347
C.steinmanni	THU039	chrLR778257.1	1.00369924136898
C.steinmanni	THU039	chrLR778258.1	1.00709879417649
C.steinmanni	THU039	chrLR778259.1	0.994853162063554
C.steinmanni	THU039	chrLR778260.1	1.00252622415946
C.steinmanni	THU039	chrLR778261.1	0.969385966824051
C.steinmanni	THU039	chrLR778262.1	0.979682708378813
C.steinmanni	THU039	chrLR778263.1	0.984679039101998
C.steinmanni	THU039	chrLR778264.1	0.979228659091337
C.steinmanni	THU039	chrLR778265.1	0.96511667949929
C.steinmanni	THU039	chrLR778266.1	1.00827479274498
C.steinmanni	THU039	chrLR778267.1	1.01075902935085
C.steinmanni	THU039	chrLR778268.1	0.986708892525999
C.steinmanni	THU039	chrLR778269.1	1.05193252695297
C.steinmanni	THU039	chrLR778270.1	0.973693112675046
C.steinmanni	THU039	chrLR778271.1	1.00436526099293
C.steinmanni	THU039	chrLR778272.1	1.01252200120828
C.steinmanni	THU039	chrLR778273.1	0.980151353100809
C.steinmanni	THU039	chrLR778274.1	1.65081805632629
C.steinmanni	THU039	chrLR778275.1	1.00040666006501
C.steinmanni	THU039	chrLR778276.1	0.99578376229894
C.steinmanni	THU039	chrLR778277.1	0.990069470053372
C.steinmanni	THU039	chrLR778278.1	0.984288644791001
C.steinmanni	THU039	chrLR778279.1	0.970998142065016
C.steinmanni	THU039	chrLR778280.1	1.23192320160743
C.steinmanni	THU039	chrLR778281.1	0.978428371016882
C.steinmanni	THU039	chrLR778282.1	0.992672382591105
C.steinmanni	THU039	chrLR778283.1	0.956364092044533
C.steinmanni	THU039	chrLR778284.1	1.50458230641284
C.steinmanni	THU039	chrLR778285.1	0.966325307078523
